@relation bank_market_1-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0

@attribute Class numeric
@attribute Attribute1 numeric
@attribute Attribute2 numeric
@attribute Attribute3 numeric
@attribute Attribute4 numeric
@attribute Attribute5 numeric
@attribute Attribute6 numeric
@attribute Attribute7 numeric
@attribute Attribute8 numeric
@attribute Attribute9 numeric
@attribute Attribute10 numeric
@attribute Attribute11 numeric
@attribute Attribute12 numeric
@attribute Attribute13 numeric
@attribute Attribute14 numeric
@attribute Attribute15 numeric
@attribute Attribute16 numeric
@attribute Attribute17 numeric
@attribute Attribute18 numeric
@attribute Attribute19 numeric
@attribute Attribute20 numeric
@attribute Outlier {no,yes}
@attribute ExtremeValue {no,yes}

@data
0,28,2,2,2,1,2,1,2,5,6,273,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,58,2,1,2,1,2,1,2,5,6,72,30,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,42,4,2,1,1,0,0,1,5,6,385,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,52,3,3,2,1,1,1,2,5,6,87,5,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,43,6,1,4,1,1,1,2,5,6,161,7,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,51,10,1,3,0,2,1,2,5,6,92,15,0,0,0,1.4,93.918,-42.7,4.962,5228.1,yes,yes
0,53,5,1,4,1,1,1,2,5,6,124,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,39,9,1,6,1,1,1,2,5,6,356,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,49,6,1,4,0,1,1,2,5,6,394,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,51,3,1,6,1,1,1,2,5,6,293,4,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,48,3,2,2,1,1,1,2,5,6,135,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
1,60,6,1,2,1,1,1,2,5,6,590,8,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,28,2,1,2,1,1,2,2,5,6,200,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,46,11,2,0,1,2,1,2,5,6,587,5,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
1,59,5,1,5,0,1,1,2,5,6,1330,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,yes,yes
0,45,4,1,1,1,1,1,2,5,6,194,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,49,3,3,2,1,2,1,2,5,6,238,4,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,52,3,1,6,1,1,2,2,5,6,171,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,35,8,2,5,1,1,1,2,5,6,936,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,35,7,3,6,1,1,1,2,5,6,210,4,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,27,3,2,6,1,1,2,2,5,6,83,10,0,0,0,1.4,93.918,-42.7,4.962,5228.1,yes,yes
1,52,2,1,2,0,2,1,2,5,6,946,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,31,2,1,2,1,1,2,2,5,6,1319,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,yes,yes
0,43,10,1,6,1,1,2,2,5,6,250,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,58,6,1,1,0,1,2,2,5,6,103,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,59,3,1,0,0,2,1,2,5,6,150,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,54,3,1,6,0,1,1,2,5,6,67,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,51,10,1,3,0,2,2,2,5,6,124,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,52,4,1,1,0,2,2,2,5,6,85,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,57,5,2,1,1,1,2,1,5,6,93,11,0,0,0,1.4,93.918,-42.7,4.962,5228.1,yes,yes
0,53,5,1,2,1,2,1,2,5,6,99,7,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
1,59,5,1,2,1,2,1,2,5,6,1448,17,0,0,0,1.4,93.918,-42.7,4.962,5228.1,yes,yes
0,52,4,1,5,0,1,2,2,5,6,432,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,32,3,2,2,1,2,1,1,5,6,143,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,35,8,2,5,1,2,2,2,5,6,50,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,42,9,1,1,0,2,1,2,5,6,126,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,56,2,1,2,1,1,2,2,5,6,87,4,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,42,3,1,6,1,1,2,2,5,6,400,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
1,46,11,2,0,1,2,1,1,5,6,279,4,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,44,4,1,5,1,1,2,2,5,6,185,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,38,3,3,2,1,2,2,2,5,6,164,4,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,56,3,1,6,1,1,2,2,5,6,188,9,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,53,6,1,4,0,1,2,2,5,6,118,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
1,56,3,1,2,0,2,1,2,5,6,661,4,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,57,3,2,0,1,1,1,2,5,6,137,7,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,48,3,2,2,1,2,1,2,5,6,237,5,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,58,8,3,2,0,1,1,2,5,6,195,6,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,47,4,1,3,0,2,2,2,5,6,138,4,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,25,7,2,6,1,2,2,2,5,6,114,5,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,42,7,1,2,1,2,1,2,5,6,96,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,46,6,3,6,0,1,1,2,5,6,65,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,45,4,1,1,1,1,1,2,5,6,144,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,58,4,1,1,0,2,1,2,5,6,198,4,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,53,4,1,0,0,2,1,2,5,6,386,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,51,3,2,6,1,1,1,1,5,6,163,5,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,28,3,2,2,1,1,2,2,5,6,63,12,0,0,0,1.4,93.918,-42.7,4.962,5228.1,yes,yes
0,56,6,1,0,0,2,2,2,5,6,84,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,56,6,1,5,0,1,1,2,5,6,188,14,0,0,0,1.4,93.918,-42.7,4.962,5228.1,yes,yes
0,40,3,3,5,1,2,2,2,5,6,481,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
1,28,4,2,5,1,1,1,2,5,6,1369,9,0,0,0,1.4,93.918,-42.7,4.962,5228.1,yes,yes
1,39,3,1,6,1,1,1,2,5,6,653,4,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,50,5,1,4,1,2,2,2,5,6,460,5,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,44,4,1,5,1,1,1,2,5,6,41,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,50,4,1,5,0,2,1,1,5,6,282,9,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,54,6,1,4,1,1,2,1,5,6,395,6,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,49,6,1,4,1,2,1,2,5,6,190,4,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,55,4,1,5,0,2,1,2,5,2,71,7,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,55,3,3,4,0,1,1,2,5,2,68,4,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,46,3,1,2,0,2,1,2,5,2,151,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,43,3,1,2,1,2,2,2,5,2,32,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,44,7,1,2,0,2,1,2,5,2,102,6,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,47,6,3,4,1,2,1,2,5,2,147,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,42,0,2,6,0,2,1,2,5,2,93,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,44,4,1,5,0,1,1,2,5,2,29,12,0,0,0,1.4,93.918,-42.7,4.962,5228.1,yes,yes
0,48,2,1,2,1,2,2,1,5,2,63,5,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,55,4,1,5,0,1,1,2,5,2,40,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,36,3,1,6,1,2,2,2,5,2,230,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,42,0,1,0,1,2,1,2,5,2,33,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,54,1,3,6,0,2,1,2,5,2,57,4,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,54,6,1,3,1,2,1,2,5,2,177,17,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,30,4,2,5,1,2,2,2,5,2,52,6,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,42,10,2,6,1,1,1,2,5,2,49,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,45,10,2,6,1,1,1,2,5,2,123,5,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,59,3,3,2,1,2,2,2,5,2,44,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,42,9,1,6,1,1,1,2,5,2,243,30,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,51,4,1,5,0,1,1,1,5,2,41,5,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,50,7,3,6,1,1,1,2,5,2,60,6,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,44,6,3,6,0,2,2,1,5,2,31,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,40,3,3,2,1,2,2,2,5,2,52,10,0,0,0,1.4,93.918,-42.7,4.962,5228.1,yes,yes
0,37,11,1,0,1,2,1,2,5,2,110,17,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,51,6,1,5,0,2,2,2,5,2,33,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,49,0,0,0,0,2,2,2,5,2,49,9,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,44,3,1,2,0,1,1,2,5,2,327,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,47,6,2,4,1,2,1,2,5,2,108,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,41,2,1,2,1,2,2,2,5,2,95,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,44,2,3,2,1,1,1,2,5,2,119,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,56,3,3,3,0,1,2,2,5,2,234,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,47,7,2,6,0,1,1,2,5,2,261,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,56,7,1,5,1,2,1,2,5,2,180,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,41,2,1,2,1,2,1,2,5,2,56,8,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,51,5,3,4,1,2,1,2,5,2,70,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,42,3,1,5,0,2,1,2,5,2,163,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,40,4,1,3,1,2,1,2,5,2,62,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,37,3,1,6,0,2,1,2,5,2,110,5,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,45,3,1,2,0,2,1,2,5,2,386,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,34,3,1,2,1,2,1,2,5,2,295,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
1,43,4,1,5,1,1,1,2,5,2,458,6,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,51,3,3,6,1,1,1,2,5,2,117,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,49,3,1,2,1,2,1,2,5,2,69,11,0,0,0,1.4,93.918,-42.7,4.962,5228.1,yes,no
0,43,3,2,6,1,2,1,2,5,2,48,20,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,36,4,1,5,1,2,1,2,5,2,57,5,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
1,50,7,3,6,1,1,1,2,5,2,983,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,yes,yes
1,47,6,2,4,1,2,1,2,5,2,365,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,42,9,1,6,0,1,2,2,5,2,95,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,36,4,2,5,1,1,1,2,5,2,31,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,38,6,1,6,1,2,1,2,5,2,55,5,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,48,2,1,2,0,2,1,2,5,2,49,6,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,44,4,2,2,0,1,1,1,5,2,193,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,56,4,1,1,0,1,1,1,5,2,36,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
1,59,5,1,6,1,2,1,2,5,2,664,7,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,40,4,1,4,1,2,1,2,5,2,108,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,38,6,1,4,1,1,1,2,5,2,110,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,46,2,1,2,0,1,1,2,5,2,57,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,46,7,1,6,1,1,1,2,5,2,89,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
1,44,4,2,2,0,1,1,2,5,2,699,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,37,3,3,2,1,1,2,2,5,2,131,6,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,43,2,1,3,0,1,1,2,5,2,463,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,43,2,1,3,0,2,2,2,5,2,228,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,31,7,2,6,1,2,1,2,5,2,30,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
1,55,3,1,2,1,2,1,2,5,2,700,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,53,3,1,6,1,2,2,2,5,2,124,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,43,7,1,6,0,1,2,2,5,2,219,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,45,2,1,4,1,2,2,2,5,2,307,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,41,2,1,2,1,2,1,2,5,2,82,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,51,3,3,6,1,2,1,2,5,2,151,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,47,7,2,6,0,2,1,2,5,2,106,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,58,5,1,0,0,2,1,1,5,2,121,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,48,2,1,2,1,2,2,2,5,2,115,7,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
1,43,2,1,3,0,0,0,2,5,2,939,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,51,7,1,6,0,1,1,2,5,2,60,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,45,3,3,6,1,2,2,2,5,2,340,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,57,6,1,4,0,2,1,2,5,2,54,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,44,6,3,6,0,1,1,2,5,2,73,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,58,5,3,1,0,2,1,2,5,2,362,5,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,43,7,1,6,0,2,2,2,5,2,746,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,58,5,1,0,0,2,1,1,5,2,22,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
1,59,3,3,1,0,2,2,2,5,2,745,6,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,38,3,1,2,1,2,1,2,5,2,319,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,30,3,1,2,1,1,1,2,5,2,219,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,43,6,3,2,1,2,2,2,5,2,200,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,58,5,1,0,0,2,1,2,5,2,174,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,51,6,1,5,0,1,1,2,5,2,136,4,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,44,6,3,6,0,1,1,2,5,2,154,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,40,4,1,4,1,1,1,1,5,2,108,5,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,46,7,1,6,1,1,1,2,5,2,87,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,57,6,1,4,1,1,1,2,5,2,68,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,57,9,1,6,0,0,0,1,5,2,644,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,59,4,1,3,0,2,1,2,5,2,108,7,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,47,1,1,1,0,2,1,1,5,2,148,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,56,2,1,6,1,1,1,2,5,2,139,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,39,4,1,2,1,2,1,2,5,2,84,4,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,40,4,1,4,1,1,1,2,5,2,240,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,57,3,1,5,0,1,1,2,5,2,194,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,47,4,1,4,1,2,2,2,5,2,330,4,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,58,3,2,0,0,1,1,1,5,2,228,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
1,46,7,1,6,1,1,1,2,5,2,662,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,53,2,1,0,0,2,1,2,5,2,60,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,57,9,1,6,0,2,1,1,5,2,40,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,55,0,0,0,0,2,1,2,5,2,230,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,31,3,2,6,1,1,1,2,5,2,173,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,47,1,1,1,0,1,1,2,5,2,78,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,59,5,1,5,1,1,1,2,5,2,551,4,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,50,7,3,6,1,1,1,1,5,2,130,7,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,58,3,2,0,0,1,2,2,5,2,49,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,49,4,1,0,0,1,1,2,5,2,295,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,47,1,1,1,0,1,1,2,5,2,139,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,44,7,1,2,0,2,1,1,5,2,13,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,47,1,1,1,0,2,1,2,5,2,367,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,44,7,1,2,0,1,1,1,5,2,137,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,42,9,1,6,1,1,1,2,5,2,97,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,55,3,1,6,1,1,1,2,5,2,73,4,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,44,7,1,2,0,2,1,2,5,2,126,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,44,7,1,2,0,1,1,2,5,2,164,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,39,3,2,6,1,2,1,2,5,2,50,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,42,3,1,6,1,1,1,2,5,2,24,12,0,0,0,1.4,93.918,-42.7,4.962,5228.1,yes,no
0,42,9,1,6,1,1,1,2,5,2,84,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,43,2,1,3,0,1,1,2,5,2,547,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,44,7,1,2,0,1,2,2,5,2,292,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,50,0,1,0,0,1,1,2,5,2,53,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,56,4,1,1,0,1,1,2,5,2,241,6,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,44,7,1,2,0,2,1,2,5,2,418,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,44,2,3,2,1,2,2,1,5,2,112,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,57,5,1,1,0,1,2,2,5,2,65,5,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,42,3,1,2,1,2,2,1,5,2,388,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,53,8,1,3,0,1,1,2,5,2,273,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,59,1,3,0,0,1,1,2,5,2,103,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
1,44,2,3,2,1,2,2,2,5,2,1169,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,yes,yes
0,46,3,3,6,1,2,1,1,5,2,59,4,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
1,40,4,1,4,1,2,2,2,5,2,431,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,50,0,1,0,0,2,1,2,5,2,143,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,43,2,1,3,0,2,2,2,5,2,405,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,49,3,1,2,1,2,2,2,5,2,263,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,40,9,1,0,0,1,1,2,5,2,143,9,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
1,40,3,3,2,1,1,1,2,5,2,837,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,45,2,1,4,1,2,1,2,5,2,19,23,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,36,4,1,5,1,1,1,2,5,2,63,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,45,3,1,2,0,1,2,1,5,2,55,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
1,51,2,1,2,0,2,1,1,5,2,596,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,37,3,1,6,0,2,1,2,5,2,35,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,47,1,1,1,0,1,1,2,5,2,71,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,38,3,3,6,1,1,1,2,5,2,101,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,43,2,1,2,1,1,1,2,5,2,337,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,43,2,1,3,0,2,1,2,5,2,65,4,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,42,0,1,0,1,2,1,2,5,2,48,9,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,45,2,1,2,0,1,1,2,5,2,174,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,45,3,1,2,0,2,1,2,5,2,201,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,45,3,3,3,1,1,2,1,5,2,296,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,35,10,2,6,1,1,1,2,5,2,180,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,37,3,1,6,0,1,1,2,5,2,332,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,56,4,1,1,0,1,1,2,5,2,55,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,45,3,1,2,0,1,2,2,5,2,301,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,51,3,3,6,1,1,1,1,5,2,359,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,54,4,1,1,1,1,1,2,5,2,54,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,51,6,1,5,0,2,1,2,5,2,114,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,59,3,3,2,1,2,1,2,5,2,86,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,55,3,3,6,1,2,1,2,5,2,404,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,34,4,2,2,1,2,1,2,5,2,435,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,57,3,1,6,1,1,2,2,5,2,231,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,40,4,1,1,1,2,2,1,5,2,40,5,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,yes
0,43,3,2,6,1,2,1,2,5,2,73,6,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
0,45,3,3,2,1,1,1,2,5,2,300,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,no,no
